,brand,product,price,rating,rating_counts,link,material_info
241,See Designs,Men Pure Cotton Kurta Set,1349,,,https://www.myntra.com/kurta-sets/see-designs/see-designs-men-pure-cotton-kurta-with-salwar/21222040/buy,"Pure Cotton 
Machine Wash"
242,Kuons Avenue,Men Kurta,1299,,,https://www.myntra.com/kurtas/kuons-avenue/kuons-avenue-men-mandarin-collar-cotton-kurta/21103608/buy,"Cotton
Hand Wash"
243,Anouk,Striped Straight Kurta,719,"4
|
328","|
328",https://www.myntra.com/kurtas/anouk/anouk-men-burgundy--black-striped-straight-kurta/12135102/buy,"100% cotton
Machine Wash"
244,Hypernation,Men Pure Cotton Lucknawi Kurta,1299,"4.1
|
14","|
14",https://www.myntra.com/kurtas/hypernation/hypernation-men-maroon-pure-cotton-lucknawi-kurta/17428726/buy,"100% Cotton
Machine wash"
245,SHIWAM ETHNIX,Men Ethnic Motifs Printed Kurta,899,"4.4
|
14","|
14",https://www.myntra.com/kurtas/shiwam-ethnix/shiwam-ethnix-men-orange-ethnic-motifs-printed-block-print-kurta/18965210/buy,"Cotton
Dry clean"
246,Benstoke,Men Kurta with Dhoti Pants,799,,,https://www.myntra.com/kurta-sets/benstoke/benstoke-men-kurta-with-dhoti-pants/21376912/buy,"Kurta: Silk Blend
Bottom: Silk Blend
Hand Wash"
247,Anouk,Men Solid Kurta,639,"4.2
|
12","|
12",https://www.myntra.com/kurtas/anouk/anouk-men-solid-pure-cotton-regular-kurta/19445580/buy,"100% Cotton
Machine wash"
248,DEYANN,Men Solid Kurta with Dhoti Pants,1197,"3.6
|
23","|
23",https://www.myntra.com/kurta-sets/deyann/deyann-men-blue-solid-kurta-with-dhoti-pants/10586988/buy,"Top fabric: Dupion Silk
Bottom fabric: Dupion Silk
Dry-clean"
249,House of Pataudi,Men Woven Design Jashn Kurta,1819,"4.3
|
6","|
6",https://www.myntra.com/kurtas/house-of-pataudi/house-of-pataudi-men-teal-green--gold-toned-woven-design-thread-work-jashn-kurta/18635640/buy,"87% Viscose 13% Polyester
Hand wash"
250,RAJUBHAI HARGOVINDAS,Men Solid Straight Kurta,1290,,,https://www.myntra.com/kurtas/rajubhai-hargovindas/rajubhai-hargovindas-men-maroon-solid-straight-kurta/16110374/buy,"Tussar Silk and cotton blend
Hand wash"
251,KISAH,Men Printed Kurta with Churidar,1719,"3.8
|
6","|
6",https://www.myntra.com/kurta-sets/kisah/kisah-men-black--white-floral-printed-kurta-with-churidar/17479658/buy,"Cotton Blend
Dry Clean"
252,KISAH,Kurta with Dhoti Pant & Nehru Jacket,5149,,,https://www.myntra.com/kurta-sets/kisah/kisah-men-magenta-kurta-with-dhoti-pant--nehru-jacket-/20408512/buy,"Cotton blend
Dry Clean"
253,KISAH,Men Kurta with Dhoti Pants,5149,,,https://www.myntra.com/kurta-sets/kisah/kisah-men-black-kurta-with-dhoti-pants/20408532/buy,"Kurta material: Cotton blend
Dhoti pant material: Cotton blend
Dry clean"
254,Molly & Michel,Men Pathani Kurta,857,"4.1
|
62","|
62",https://www.myntra.com/kurtas/molly--michel/molly--michel-men-green-solid-pathani-kurta/16877796/buy,Cotton
255,Jompers,Men Self Design Kurta with Churidar,719,"3.9
|
251","|
251",https://www.myntra.com/kurta-sets/jompers/jompers-men-beige--white-self-design-kurta-with-churidar/10554770/buy,"Top fabric: Silk Blend
Bottom fabric: Cotton Blend
70% Silk, 30% Cotton
Hand-wash"
256,KISAH,Men Solid Kurta with Churidar,1025,"4.2
|
17","|
17",https://www.myntra.com/kurta-sets/kisah/kisah-men-peach-coloured--off-white-solid-kurta-with-churidar/9891099/buy,"Top fabric: Silk Blend
Bottom fabric: Silk Blend
Dry-clean"
257,KISAH,Men Yoke Design Kurta,1022,,,https://www.myntra.com/kurtas/kisah/kisah-men-white--thread-work-kurta/20333372/buy,"Cotton
Dry Clean"
258,SOJANYA,Men Kurta with Churidar,1749,,,https://www.myntra.com/kurta-sets/sojanya/sojanya-men-off-white--black-kurta-with-churidar/14201646/buy,"Kurta fabric: 80% Silk, 20% Cotton
Bottom fabric: 80% Silk, 20% Cotton
Jacket fabric: 60% Cotton, 40% Silk
Machine wash"
