,brand,product,price,rating,rating_counts,link,material_info
38,Indo Era,Women Embroidered Kurta with Trousers With Dupatta,1781,"4.1
|
924","|
924",https://www.myntra.com/kurta-sets/indo-era/indo-era-women-sea-green-floral-embroidered-regular-kurta-with-trousers--with-dupatta/15508956/buy,"Top fabric: Viscose Rayon
Bottom fabric: Viscose Rayon
Dupatta fabric: Organza
Dry clean"
39,Libas,Floral Cotton Kurta Set,849,"4
|
14.9k","|
14.9k",https://www.myntra.com/kurta-sets/libas/libas-floral-bliss-side-pocket-cotton-kurta-set/10356859/buy,
40,Indo Era,Women Yoke Design Kurta Set,1239,"3.9
|
1.1k","|
1.1k",https://www.myntra.com/kurta-sets/indo-era/indo-era-women-pink-yoke-design-regular-kurta-with-palazzos--dupatta/15509228/buy,"Fabric: Cotton blend
Dupatta fabric: Art silk
Hand Wash"
41,KALINI,Kurta with Trousers & Dupatta,887,"4.3
|
974","|
974",https://www.myntra.com/kurta-sets/kalini/kalini-women-yellow-straight-kurta-with-trouser--dupatta/19957404/buy,"Kurta Fabric: Rayon
Dry Clean Only"
42,Libas,Women Kurta,558,"4.3
|
24.1k","|
24.1k",https://www.myntra.com/kurtas/libas/libas-women-green-kurta/2477343/buy,"Viscose rayon
Machine wash"
43,Kvsfab,Kurta with Skirt & Dupatta,2189,"4.4
|
715","|
715",https://www.myntra.com/kurta-sets/kvsfab/kvsfab-women-pink-floral-embroidered-gotta-patti-kurta-with-skirt--with-dupatta/16522612/buy,"Silk blend
Dry clean only"
44,KALINI,Women Embroidered Kurta with Trousers,659,"3.9
|
770","|
770",https://www.myntra.com/kurta-sets/kalini/kalini-women-navy-blue-embroidered-mirror-work-kurta-with-trousers/19198926/buy,"Kurta Fabric : Cotton Blend , Bottom Fabric : Cotton Blend , Dupatta Fabric : Chiffon , Machine wash"
45,Libas,Ethnic Zari KurtaSet Dupatta,2199,"4.5
|
539","|
539",https://www.myntra.com/kurta-sets/libas/libas-women-teal-blue--gold-ethnic-motifs-zari-straight-kurta-with-trousers-dupatta/17487014/buy,"Silk Blend 
Dupatta fabric: Chiffon 
Machine Wash"
46,KALINI,Women Kurta Set With Dupatta,850,"4.1
|
4.1k","|
4.1k",https://www.myntra.com/kurta-sets/kalini/kalini-women-maroon-embroidered-gotta-patti-kurta-with-palazzos--with-dupatta/17062988/buy,"Kurta and Bottom fabric: Cotton
Dupatta Fabric : Cotton
Dry Clean Only"
47,KALINI,Floral Anarkali Fusion Kurta,813,"4.4
|
1.6k","|
1.6k",https://www.myntra.com/kurtas/kalini/kalini-women-mustard-yellow-floral-printed-anarkali-fusion-kurta/16490140/buy,"Material: Rayon
Wash Care: Hand Wash"
48,Varanga,Solid Silk Blend Hyper Texture Kurta Set,1999,"4.4
|
356","|
356",https://www.myntra.com/kurta-sets/varanga/varanga-women-solid-silk-blend-hyper-texture-kurta-set/20148332/buy,"Top Fabric: Silk Blend
Bottom Fabric: Silk Blend
Dupatta Fabric: Organza
Dry Clean"
49,Varanga,Women Kurta with Trousers,1379,"4
|
1.8k","|
1.8k",https://www.myntra.com/kurta-sets/varanga/varanga-women-navy-blue--grey-ethnic-motifs-embroidered-handloom-kurta-with-palazzos/14275540/buy,"Top fabric: Silk Blend
Bottom fabric: Silk Blend
Dry clean"
50,Varanga,Women Kurta with Trousers,1379,"4
|
1.8k","|
1.8k",https://www.myntra.com/kurta-sets/varanga/varanga-women-navy-blue--grey-ethnic-motifs-embroidered-handloom-kurta-with-palazzos/14275540/buy,"Top fabric: Silk Blend
Bottom fabric: Silk Blend
Dry clean"
51,Sangria,Women Printed Kurta with Trousers,1199,"4.2
|
848","|
848",https://www.myntra.com/kurta-sets/sangria/sangria-women-blue--yellow-floral-printed-pure-cotton-kurta-with-trousers/13781214/buy,"Top fabric: Pure Cotton
Bottom fabric: Pure Cotton
Machine wash"
52,Anouk,Kurta with Trousers & Dupatta,2119,"4.7
|
267","|
267",https://www.myntra.com/kurta-sets/anouk/anouk-women-teal-blue-ethnic-motifs-embroidered-kurta-with-trousers--dupatta/18325288/buy,"Top fabric: Poly Georgette
Bottom fabric: Poly Crepe
Dupatta fabric: Poly Georgette
Dry clean"
