,brand,product,price,rating,rating_counts,link,material_info
242,SASSAFRAS,Floral Printed A-Line Dress,799,"4.2
|
1.2k","|
1.2k",https://www.myntra.com/dresses/sassafras/sassafras-red--beige-floral-printed-tiered-a-line-dress/11364458/buy,"Material: Poly georgette
Machine Wash"
243,Athena,Midi Dress,949,"4.1
|
434","|
434",https://www.myntra.com/dresses/athena/athena-peach-coloured-midi-dress/19382464/buy,Hand wash
244,Zima Leto,Self Design Sheath Dress,584,"4.3
|
1.6k","|
1.6k",https://www.myntra.com/dresses/zima-leto/zima-leto-mustard-self-design-sheath-dress/6632371/buy,"Polyester
Hand-wash"
245,20Dresses,Embellished Maxi Dress,4796,"3.7
|
3","|
3",https://www.myntra.com/dresses/20dresses/20dresses-v-neck-embellished-maxi-dress/21201164/buy,"Polyester
Dry Clean"
246,Athena,Self-Design Sheath Dress,940,"4.2
|
1.5k","|
1.5k",https://www.myntra.com/dresses/athena/athena-black--peach-coloured-self-design-sheath-dress/5559088/buy,"Nylon and polyester blend
Hand-wash"
247,SASSAFRAS,Floral A-Line Dress,739,"4.2
|
5k","|
5k",https://www.myntra.com/dresses/sassafras/sassafras-peach-coloured--pink-floral-printed-a-line-dress/11364138/buy,"Material: Polyester
Machine Wash"
248,Athena,Embellished Sheath Dress,1409,"4.3
|
1.2k","|
1.2k",https://www.myntra.com/dresses/athena/athena-black-embellished-sheath-dress/11312196/buy,"Material: Polyester
Hand Wash"
249,SAARYA,Women Printed Gown,2549,,,https://www.myntra.com/ethnic-dresses/saarya/saarya-ethnic-motifs-printed-maxi-ethnic-gown-with-dupatta-/20154022/buy,"Silk
Dry Clean"
250,Athena,Floral Printed Maxi Dress,974,"3.8
|
2.7k","|
2.7k",https://www.myntra.com/dresses/athena/athena-maroon-floral-printed-maxi-dress/12049980/buy,"Material: Polyester
Hand Wash"
251,20Dresses,Georgette Maxi Dress,1916,"4.5
|
84","|
84",https://www.myntra.com/dresses/20dresses/20dresses-black-georgette-maxi-dress/17701998/buy,Polyester Georgette. Machine Wash. Wash separately or with similar colours. Do not Bleach.
252,Ahalyaa,Solid A-Line Layered Dress,1156,"4.1
|
1.3k","|
1.3k",https://www.myntra.com/ethnic-dresses/ahalyaa/ahalyaa-women-navy-blue-solid-a-line-layered-dress/7706979/buy,"Polyester
Hand-wash"
253,Berrylush,Floral Puff Sleeves Dress,467,"4.2
|
659","|
659",https://www.myntra.com/dresses/berrylush/berrylush-women-pretty-pink-floral-puff-sleeves-dress/16542068/buy,"Polyester
Machine Wash"
254,Inddus,Floral Fit and Flare Dress,3519,"3.4
|
25","|
25",https://www.myntra.com/dresses/inddus/inddus-maroon-floral-embroidered-fit-and-flare-dress/19824516/buy,"Top: Silk Blend, Top inner : Crepe
Dry Clean"
255,Juniper,Off-White Georgette Fluid Tie-Up Ethnic Dress,1499,"4.8
|
8","|
8",https://www.myntra.com/ethnic-dresses/juniper/juniper-women-off-white-georgette-fluid-tie-up-ethnic-dress/19674150/buy,"Georgette
Hand Wash"
256,Forever New,Solid A-Line Mini Dress,6720,,,https://www.myntra.com/dresses/forever-new/forever-new-women-green-solid-round-neck-a-line-mini-dress/20517258/buy,"58% Viscose, 25% Polyester, 17% Polyamide
Hand Wash"
257,Forever New,Bodycon Midi Dress,8200,"3.7
|
6","|
6",https://www.myntra.com/dresses/forever-new/forever-new-white-bodycon-midi-dress/20357158/buy,"55% Viscose, 33% Polyester, 12% Polyamide
Hand wash"
258,Ziva Fashion,Embellished Maxi Dress,1999,"4.7
|
26","|
26",https://www.myntra.com/ethnic-dresses/ziva-fashion/ziva-fashion-women-burgundy-embellished-flared-sleeves-georgette-maxi-dress/20125738/buy,"Georgette
Machine Wash"
259,DressBerry,Floral A-Line Dress,839,"3.8
|
631","|
631",https://www.myntra.com/dresses/dressberry/dressberry-magenta-floral-printed-a-line-dress/12185020/buy,"Material: 100% cotton
Machine Wash"
260,Femella,Women Crepe Midi Dress,2849,,,https://www.myntra.com/dresses/femella/femella-women-black-crepe-midi-dress/20925278/buy,"100 % Polyester
Machine Wash"
261,MANGO,Sustainable A-Line Midi Dress,2874,"3.5
|
6","|
6",https://www.myntra.com/dresses/mango/mango-pink-sustainable-tie-up-neck-a-line-midi-dress/20707530/buy,"Composition: 84% viscose,16% polyamide.
Lining: 100% viscose
Machine-wash"
262,Ziva Fashion,Embellished Maxi Dress,1799,"4.5
|
35","|
35",https://www.myntra.com/ethnic-dresses/ziva-fashion/ziva-fashion-women-red-embellished-flared-sleeves-georgette-maxi-dress/20125740/buy,"Georgette
Machine Wash"
263,plusS,Tiered Wrap Dress,551,"4.3
|
2.8k","|
2.8k",https://www.myntra.com/dresses/pluss/pluss-orange-tiered-wrap-dress/12385688/buy,"Material: Polyester
Machine Wash"
264,MANGO,One Shoulder Sheath Mini Dress,4311,,,https://www.myntra.com/dresses/mango/mango-one-shoulder-sheath-mini-dress/21322694/buy,"100% Polyester
Machine wash"
265,Ziva Fashion,Embellished Maxi Dress,1799,"4
|
22","|
22",https://www.myntra.com/ethnic-dresses/ziva-fashion/ziva-fashion-women-blue-embellished-georgette-maxi-dress-with-dupatta/20125744/buy,"Georgette
Machine Wash"
266,AASK,Floral Crepe Midi Dress,898,"4.2
|
62","|
62",https://www.myntra.com/dresses/aask/aask-black--blue-floral-crepe-midi-dress/19992756/buy,"Polyester Crepe
Machine Wash"
267,MANGO,Printed Waisted Midi Dress,6111,,,https://www.myntra.com/dresses/mango/mango-ethnic-motifs-printed-high-neck-waisted-midi-dress/21198286/buy,"100% Polyester
Machine wash"
268,SASSAFRAS,Self Design A-Line Dress,662,"4.3
|
4.5k","|
4.5k",https://www.myntra.com/dresses/sassafras/sassafras-black-self-design-dobby-weave-a-line-dress/11549440/buy,"Material: 100% polyester
Machine Wash"
269,MANGO,Sustainable Satin Maxi Dress,2767,"3.6
|
9","|
9",https://www.myntra.com/dresses/mango/mango-orange-satin-knot-detailed-sheath-maxi-sustainable-dress/20707456/buy,"Shell: 53% Polyester, 40% Recycled Polyester, 7% Elastane
Lining: 100% Polyester
Machine wash"
270,STREET 9,Embellished Maxi Dress,1399,"4
|
173","|
173",https://www.myntra.com/dresses/street-9/street-9-women-black-embellished-maxi-dress/13904688/buy,Material: Polyester
