,brand,product,price,rating,rating_counts,link,material_info
163,KISAH,Men Kurta with Pyjamas,3484,"3.5
|
24","|
24",https://www.myntra.com/kurta-sets/kisah/kisah-men-grey-regular-kurta-with-pyjamas/15583126/buy,"Top fabric: Cotton Blend
Bottom fabric: Cotton Blend
Dry clean"
164,Manyavar,Men Ethnic Motifs Printed Kurta,1999,"4.2
|
33","|
33",https://www.myntra.com/kurtas/manyavar/manyavar-men-black--blue-ethnic-motifs-printed-kurta/17650798/buy,"Viscose Rayon
Dry Clean"
165,Wintage,Men Printed Woven Nehru Jacket,1580,"4.1
|
42","|
42",https://www.myntra.com/nehru-jackets/wintage/wintage-men-black-printed-woven-nehru-jacket/15212570/buy,"Linen
Lining: Satin
Dry-clean"
166,SOJANYA,Men Kurta with Churidar,1274,"4.1
|
87","|
87",https://www.myntra.com/kurta-sets/sojanya/sojanya-men-green--off-white-woven-design-kurta-with-churidar/13937386/buy,"Top fabric: 80% Silk  20% Cotton
Bottom fabric: Pure Cotton
Machine-wash"
167,See Designs,Cotton Printed Kurta Set,1399,"4.2
|
60","|
60",https://www.myntra.com/kurta-sets/see-designs/see-designs-men-blue-ethnic-motifs-printed-pure-cotton-kurta-with-pyjamas/19494072/buy,"Top fabric: Pure Cotton
Bottom fabric: Pure Cotton
Hand-wash"
168,VASTRAMAY,Men Textured Sherwani Set,2919,,,https://www.myntra.com/sherwani/vastramay/vastramay-men-blue--black-textured-sherwani-set/20931898/buy,"Silk blend
Dry Clean"
169,SOJANYA,Men Printed Kurta with Churidar,956,"3.8
|
18","|
18",https://www.myntra.com/kurta-sets/sojanya/sojanya-men-navy-blue-ethnic-motifs-printed-kurta-with-churidar/18110804/buy,"Kurta: Cotton Blend (80% Cotton, 20% Linen)
Bottom: 100% Cotton
Machine wash"
170,KISAH,Men Kurta with Pyjamas,3181,"4
|
41","|
41",https://www.myntra.com/kurta-sets/kisah/kisah-men-multicoloured-regular-kurta-with-pyjamas--jacket/15583080/buy,"Top fabric: Cotton Blend
Bottom fabric: Cotton Blend
Dry clean"
171,DEYANN,Men Ethnic Motifs Kurta,657,"3.9
|
177","|
177",https://www.myntra.com/kurtas/deyann/deyann-men-blue-ethnic-motifs-jacquard-kurta/17405038/buy,"Silk
Dry Clean Only. Do not use direct iron."
172,KISAH,Men Woven Design Sherwani Set,3609,"3.8
|
12","|
12",https://www.myntra.com/sherwani/kisah/kisah-men-purple--white-woven-design-sherwani-set/16508818/buy,"Cotton
Dry Clean"
173,Anouk,Men Geometric Printed Kurta,809,"4.3
|
68","|
68",https://www.myntra.com/kurtas/anouk/anouk-men-rust-orange--off-white-geometric-printed-pure-cotton-kurta/18331860/buy,"100% Cotton
Machine wash"
174,Anouk,Men Embroidered Kurta with Trousers,1399,"4.4
|
37","|
37",https://www.myntra.com/kurta-sets/anouk/anouk-men-maroon-embroidered-angrakha-thread-work-kurta-with-beige-trousers/19043340/buy,"Top fabric: Viscose Rayon
Bottom fabric: Viscose Rayon
Dry clean"
175,Anouk,Kurta Set with Nehru Jacket,1799,"4.2
|
485","|
485",https://www.myntra.com/kurta-sets/anouk/anouk-men-black--grey-solid-kurta-with-trousers--nehru-jacket/11199176/buy,"Top fabric: Pure Cotton
Bottom fabric: Pure Cotton
Jacket- Pure Cotton
Machine-wash"
176,Jompers,Men Pure Cotton Kurta,804,,,https://www.myntra.com/kurtas/jompers/jompers-men-floral-embroidered-chikankari-pure-cotton-kurta/21341488/buy,"100% Cotton
Machine Wash"
