,brand,product,price,rating,rating_counts,link,material_info
520,Blackberrys,Slim Fit Cotton Formal Shirt,2595,,,https://www.myntra.com/shirts/blackberrys/blackberrys-men-slim-fit-cotton-formal-shirt/20183966/buy,"Cotton
Machine Wash"
521,Louis Philippe,Plus Size Formal Shirt,2591,"4.1
|
7","|
7",https://www.myntra.com/shirts/louis-philippe/louis-philippe-permapress-plus-size-men-grey-cotton-formal-shirt/16527752/buy,"100% Cotton
Machine Wash "
522,Hancock,Cotton Slim Fit Formal Shirt,999,"4.5
|
6","|
6",https://www.myntra.com/shirts/hancock/hancock-men-black-solid-slim-fit-french-cuff-pure-cotton-formal-shirt/20081424/buy,"100% cotton
Machine wash"
523,United Colors of Benetton,Men Slim Fit Formal Shirt,1959,"4.3
|
32","|
32",https://www.myntra.com/shirts/united-colors-of-benetton/united-colors-of-benetton-men-blue-slim-fit-solid-formal-shirt/12957218/buy,"Material: Cotton
Machine Wash"
524,Louis Philippe,Men Pure Cotton Formal Shirt,2799,,,https://www.myntra.com/shirts/louis-philippe/louis-philippe-men-dark-blue-classic-self-design-premium-cotton-formal-shirt/19955336/buy,"100% Cotton, 
Gentle wash Only"
525,Hancock,Men Slim Fit Formal Shirt,799,"4.2
|
93","|
93",https://www.myntra.com/shirts/hancock/hancock-men-solid-slim-fit-formal-shirt/1575806/buy,"Cotton
Machine-wash"
526,Van Heusen,Men Pure Cotton Formal Shirt,1329,,,https://www.myntra.com/shirts/van-heusen/van-heusen-men-solid-slim-fit-pure-cotton-formal-shirt/19481986/buy,"100% Cotton 
Machine Wash"
527,BYFORD by Pantaloons,Slim Fit Checked Formal Shirt,559,"4.6
|
7","|
7",https://www.myntra.com/shirts/byford-by-pantaloons/byford-by-pantaloons-men-faded-blue-slim-fit-grid-tattersall-checks-opaque-formal-shirt/16759366/buy,"60% Polyester, 40% Cotton
Machine wash"
528,Hancock,Slim Fit Formal Shirt,664,"4
|
32","|
32",https://www.myntra.com/shirts/hancock/hancock-men-blue-slim-fit-formal-shirt/15635836/buy,"Wash Dark Colors Separately, Dry in Shade, Tumble Dry Low, Iron Prints on Reverse Side, Wash in Luke Warm Water"
529,Marks & Spencer,Formal Shirt,3149,"4.6
|
12","|
12",https://www.myntra.com/shirts/marks--spencer/marks--spencer-men-white-formal-shirt/19865014/buy,"100% cotton 
Machine wash"
