,brand,product,price,rating,rating_counts,link,material_info
67,U.S. Polo Assn.,Men Slim Fit Trousers,1249,"4.3
|
15","|
15",https://www.myntra.com/trousers/us-polo-assn/u-s-polo-assn-men-grey-slim-fit-solid-corduroy-trousers/19181882/buy,"Cotton Spandex,
Regular Machine Wash"
68,WROGN,Men Camouflage Joggers,1499,"4.2
|
1.5k","|
1.5k",https://www.myntra.com/trousers/wrogn/wrogn-men-charcoal-grey--black-camouflage-printed-joggers/2033152/buy,"98% cotton 2% elastane
Machine-wash"
69,Celio,,2639,"4.1
|
24","|
24",https://www.myntra.com/trousers/celio/celio-men-grey-cotton-cargos-trouser/19808006/buy,"Cotton
Machine-wash"
70,H&M,Men Grey Regular Fit Joggers,1299,"4.4
|
115","|
115",https://www.myntra.com/trousers/hm/hm-men-grey-regular-fit-joggers/16591188/buy,"74% Cotton, 20% Polyester, 6% Viscose
Machine Wash"
71,Peter England,Men Slim Fit Trousers,1399,"4.5
|
24","|
24",https://www.myntra.com/trousers/peter-england/peter-england-men-black-slim-fit-trousers/19854474/buy,"67% Polyester, 28% Rayon and 5% Spandex
Machine wash"
72,WROGN,,1727,"4.1
|
1.2k","|
1.2k",https://www.myntra.com/trousers/wrogn/wrogn-men-olive-green-joggers/2339796/buy,"98% cotton and 2% elastane
Machine-wash"
73,Urbano Fashion,Men Slim Fit Cotton Chinos,899,"3.9
|
363","|
363",https://www.myntra.com/trousers/urbano-fashion/urbano-fashion-men-cream-coloured-slim-fit-pure-cotton-chinos/11744392/buy,"Material:100% Cotton
Machine Wash"
74,Roadster,Men Chinos,776,"4.1
|
2.5k","|
2.5k",https://www.myntra.com/trousers/roadster/roadster-men-green-sustainable-chinos/11201234/buy,"98% cotton, 2% LYCRA
Machine-wash"
75,WROGN,,1409,"4.4
|
1.2k","|
1.2k",https://www.myntra.com/trousers/wrogn/wrogn-men-charcoal-grey-camouflage-print-joggers/6832521/buy,"Cotton and elastane
Machine-wash"
76,HIGHLANDER,Men Slim Fit Jogger Cargos,922,"3.8
|
313","|
313",https://www.myntra.com/trousers/highlander/highlander-men-blue-slim-fit-jogger-cargos-/15923976/buy,"Cotton
Machine wash"
