,brand,product,price,rating,rating_counts,link,material_info
715,Tokyo Talkies,Women Acrylic Pullover,512,"4.7
|
26","|
26",https://www.myntra.com/sweaters/tokyo-talkies/tokyo-talkies-women-grey-acrylic-pullover/20817886/buy,"Acrylic
Machine Wash"
716,Tokyo Talkies,Women Typography Printed Pullover,685,"4.7
|
33","|
33",https://www.myntra.com/sweaters/tokyo-talkies/tokyo-talkies-women-black--white-typography-printed-pullover/20222568/buy,Acrylic Machine Wash
717,Monte Carlo,Women Solid Woolen Cardigan,1450,,,https://www.myntra.com/sweaters/monte-carlo/monte-carlo-women-grey-solid-round-neck-woolen-cardigan/21357190/buy,"Wool
Machine Wash"
718,Mast & Harbour,Solid Fleece Hooded Sweatshirt,854,"4
|
99","|
99",https://www.myntra.com/sweatshirts/mast--harbour/mast--harbour-women-pink-solid-fleece-hooded-sweatshirt/14443448/buy,"80% cotton, 20% polyester
Machine wash"
719,Monte Carlo,Women Pure Wool Red Cardigan,2117,,,https://www.myntra.com/sweaters/monte-carlo/monte-carlo-women-pure-wool-red-cardigan/19055648/buy,"Pure Wool
hand wash"
720,Mast & Harbour,Women V-Neck Striped Pullover,1199,"3.7
|
11","|
11",https://www.myntra.com/sweaters/mast--harbour/mast--harbour-women-v-neck-striped-pullover/19111870/buy,"100% Nylon,
Machine wash"
721,H&M,Women Zip-Through Hoodie,2299,,,https://www.myntra.com/sweatshirts/hm/hm-women-printed-zip-through-hoodie/21559510/buy,"50% Cotton, 50% Polyester
Machine wash"
722,ONLY,Women Colourblocked Sweatshirt,1149,"4.2
|
27","|
27",https://www.myntra.com/sweatshirts/only/only-women-black-colourblocked-sweatshirt/20350720/buy,"Cotton 
Machine wash"
723,DressBerry,Women Front-Open Sweatshirt,519,"2.1
|
58","|
58",https://www.myntra.com/sweatshirts/dressberry/dressberry-women-blue-solid-front-open-sweatshirt/18216290/buy,"61% Cotton, 39% Polyester
Machine wash"
724,Monte Carlo,Women Sweatshirt,2120,"4.8
|
6","|
6",https://www.myntra.com/sweatshirts/monte-carlo/monte-carlo-women-green-hooded-sweatshirt/20528674/buy,"Polyester Blend
Machine Wash"
725,H&M,Women Ribbed Pullover,2299,"4.4
|
22","|
22",https://www.myntra.com/sweaters/hm/hm-women-ribbed-pullover-sweater/20422822/buy,"30% Acrylic, 64% Polyester, 6% Wool"
726,Mafadeny,Women Poncho,2712,,,https://www.myntra.com/sweaters/mafadeny/mafadeny-women-brown-poncho/20169070/buy,"Hand Wash Only,
Fabric Description-83% Viscose, 15% Nylon, 2% Elastane"
727,Chemistry,Women Cardigan Top,804,"4.3
|
10","|
10",https://www.myntra.com/sweaters/chemistry/chemistry-women-maroon-solid-round-neck-double-breasted-cardigan-with-button-highlights/18231382/buy,"100% Acrylic
Machine wash"
728,Sangria,Women Solid Sweatshirt,944,"4.4
|
10","|
10",https://www.myntra.com/sweatshirts/sangria/sangria-women-coral-orange-drop-shoulder-sleeves-sweatshirt/18526650/buy,"60% Polyester, 40% Cotton
Machine wash"
