,brand,product,price,rating,rating_counts,link,material_info
638,Tokyo Talkies,Women T-shirt,263,"4.4
|
177","|
177",https://www.myntra.com/tshirts/tokyo-talkies/tokyo-talkies-women-blue-t-shirt/14774410/buy,"50% Cotton, 45% Polyester, 5% Spandex
Machine wash"
639,Kook N Keech Disney,Printed Pure Cotton T-shirt,359,"4.2
|
470","|
470",https://www.myntra.com/tshirts/kook-n-keech-disney/kook-n-keech-disney-women-blue-ariel-printed-round-neck-pure-cotton-t-shirt/13132600/buy,"100% Cotton
Machine Wash"
640,Puma,Women Knotted Style T-shirt,899,"4.4
|
34","|
34",https://www.myntra.com/tshirts/puma/puma-women-olive-green-relaxed-fit-knotted-style-extended-sleeves-t-shirt/18542144/buy,"52% cotton, 48% modal
Machine wash
Close All Fastenings
Use Only Mild Detergent
Wash with similar color"
641,Tommy Hilfiger,Sustainable High Neck T-shirt,2999,,,https://www.myntra.com/tshirts/tommy-hilfiger/tommy-hilfiger-women-sustainable-high-neck-applique-t-shirt/21088460/buy,"100% Cotton
Machine Wash"
642,Puma,Cloudspun Training T-Shirt,1799,,,https://www.myntra.com/tshirts/puma/puma-women-black-cloudspun-training-t-shirt/19477770/buy,"Polyester
Machine Wash"
643,H&M,Oversized Printed T-Shirt,1499,,,https://www.myntra.com/tshirts/hm/hm-women-pure-cotton-oversized-printed-t-shirt/21609262/buy,"100% Cotton
Machine Wash"
644,H&M,Women Long Printed T-shirt,1499,"5
|
4","|
4",https://www.myntra.com/tshirts/hm/hm-women-long-printed-t-shirt/20242312/buy,"100% Cotton
Machine wash"
645,Mast & Harbour,Women Pure Cotton T-shirt,999,,,https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pure-cotton-tie-and-dye-t-shirt/20400292/buy,"100% Cotton
Machine Wash"
646,Puma,Women Brand Logo Printed T-shirt,899,"4.4
|
5","|
5",https://www.myntra.com/tshirts/puma/puma-women-blue-brand-logo-printed-t-shirt/19834798/buy,"65% polyester and 35% viscose 
Machine wash 
Close all fastenings
Use only mild detergent
Wash with similar color"
647,Tommy Hilfiger,Pure Cotton Slim Fit T-shirt,1799,,,https://www.myntra.com/tshirts/tommy-hilfiger/tommy-hilfiger-women-sustainable-pure-cotton-slim-fit-t-shirt/21088348/buy,"100% Cotton
Machine Wash"
648,FableStreet,Women High Neck T-shirt,1046,"4.5
|
37","|
37",https://www.myntra.com/tshirts/fablestreet/fablestreet-women-purple-high-neck-pure-cotton-t-shirt/17569632/buy,"Cotton Rib knit is breathable, stretchable, comfortable, anti-wrinkle and anti-pill. Machine cold wash. Do not bleach. Do not iron. Do not tumble dry/flat dry. Turn inside out before washing. Wash dark colours separately."
